train_loss,train_accuracy,epoch,step,test_loss,test_accuracy
4.4919891357421875,0.0052383351139724255,0,0,,
3.7296524047851562,0.6315163969993591,1,1,,
3.1910176277160645,0.6112111210823059,2,2,,
2.7255215644836426,0.6185376048088074,3,3,,
2.3420968055725098,0.6400129795074463,4,4,,
,,4,5,2.047545909881592,0.6568260192871094
