train_loss,train_accuracy,epoch,step,test_loss,test_accuracy
0.7968888878822327,0.7931349873542786,0,44,,
0.7655861377716064,0.7991071343421936,0,45,,
0.7105303406715393,0.8145896792411804,0,46,,
0.7589151263237,0.8017429709434509,0,47,,
0.7645282745361328,0.8001044988632202,0,48,,
0.7800912857055664,0.7961745262145996,0,49,,
0.7247692346572876,0.8097692131996155,0,50,,
0.7399129271507263,0.8067890405654907,0,51,,
0.7129297852516174,0.8134142160415649,0,52,,
0.7530422806739807,0.8023129105567932,0,53,,
0.6899386048316956,0.8184840679168701,0,54,,
0.7031095027923584,0.8145778179168701,0,55,,
0.6481524705886841,0.8286711573600769,0,56,,
0.6710231900215149,0.8248242735862732,0,57,,
0.6641114354133606,0.8279469013214111,0,58,,
0.679250955581665,0.8255723118782043,0,59,,
0.696259081363678,0.8218797445297241,0,60,,
0.6639769673347473,0.8279587626457214,0,61,,
0.683102011680603,0.8231145739555359,0,62,,
0.6488791704177856,0.8329692482948303,0,63,,
0.6749499440193176,0.8255129456520081,0,64,,
0.6714414954185486,0.8261896967887878,0,65,,
0.649523913860321,0.8326961398124695,0,66,,
0.633266270160675,0.8388820290565491,0,67,,
0.6416534781455994,0.8357594013214111,0,68,,
0.6085295081138611,0.8439756035804749,0,69,,
0.6038230061531067,0.8454834818840027,0,70,,
0.6174302697181702,0.8409479856491089,0,71,,
0.5939298272132874,0.8465045690536499,0,72,,
0.6138894557952881,0.840354323387146,0,73,,
0.5841411352157593,0.8482974171638489,0,74,,
0.5809909701347351,0.8489029407501221,0,75,,
0.6013982892036438,0.8428714275360107,0,76,,
0.5380369424819946,0.8603960871696472,0,77,,
0.59633868932724,0.8428001403808594,0,78,,
0.6093520522117615,0.8401643633842468,0,79,,
0.6007329821586609,0.8409123420715332,0,80,,
0.5722323656082153,0.8486654758453369,0,81,,
0.561231255531311,0.850327730178833,0,82,,
0.5520579814910889,0.8536403179168701,0,83,,
0.5788681507110596,0.8465045690536499,0,84,,
0.5351272821426392,0.8586507439613342,0,85,,
0.5613631010055542,0.8510044813156128,0,86,,
0.5552893877029419,0.8513013124465942,0,87,,
0.5679055452346802,0.8473000526428223,0,88,,
0.5775432586669922,0.8447355031967163,0,89,,
0.5478877425193787,0.8542101979255676,0,90,,
0.5268589854240417,0.8601824045181274,0,91,,
0.5624591112136841,0.8502089977264404,0,92,,
0.5459609031677246,0.8543170690536499,0,93,,
0.5062872171401978,0.8653352856636047,0,94,,
0.5182965397834778,0.8605266809463501,0,95,,
0.5164806246757507,0.8616190552711487,0,96,,
0.5266698002815247,0.857356607913971,0,97,,
0.5175211429595947,0.8600161671638489,0,98,,
0.5126445293426514,0.8615596890449524,0,99,,
0.5510948896408081,0.8503751754760742,0,100,,
0.5207163095474243,0.8583301901817322,0,101,,
0.5148337483406067,0.859327495098114,0,102,,
0.4860374629497528,0.8684579133987427,0,103,,
0.5363730788230896,0.853355348110199,0,104,,
0.527854859828949,0.8573209643363953,0,105,,
0.5164380073547363,0.8608235120773315,0,106,,
0.4746873378753662,0.8728984594345093,0,107,,
0.49701255559921265,0.8668906688690186,0,108,,
0.522500216960907,0.8581876754760742,0,109,,
0.5154415965080261,0.8596836924552917,0,110,,
0.5170091986656189,0.8580570816993713,0,111,,
0.4611104130744934,0.8751780986785889,0,112,,
0.495455801486969,0.8647654056549072,0,113,,
0.4525512754917145,0.877576470375061,0,114,,
0.4792381227016449,0.8695740103721619,0,115,,
0.47487351298332214,0.8696927428245544,0,116,,
0.4810726046562195,0.8665107488632202,0,117,,
0.4748489558696747,0.868932843208313,0,118,,
0.46311914920806885,0.8744538426399231,0,119,,
0.4805620610713959,0.8686597943305969,0,120,,
0.4752695858478546,0.8722454309463501,0,121,,
0.4487537145614624,0.8769828081130981,0,122,,
0.4762062728404999,0.871236264705658,0,123,,
0.4551936984062195,0.8769472241401672,0,124,,
0.46627968549728394,0.8737414479255676,0,125,,
0.4635924696922302,0.8739195466041565,0,126,,
0.45689553022384644,0.876792848110199,0,127,,
0.45808425545692444,0.8778733015060425,0,128,,
0.4378388822078705,0.8827887773513794,0,129,,
0.46328550577163696,0.8748694062232971,0,130,,
0.41069495677948,0.8890696167945862,0,131,,
0.4647253751754761,0.873349666595459,0,132,,
0.48074716329574585,0.8697283267974854,0,133,,
0.4645387530326843,0.8747031688690186,0,134,,
0.44419610500335693,0.8800104856491089,0,135,,
0.46964961290359497,0.8726728558540344,0,136,,
0.45279812812805176,0.8774458765983582,0,137,,
0.44611722230911255,0.8766384720802307,0,138,,
0.45035597681999207,0.8785025477409363,0,139,,
0.43791842460632324,0.881162166595459,0,140,,
0.44136956334114075,0.8813758492469788,0,141,,
0.45988965034484863,0.8762229681015015,0,142,,
0.4528545141220093,0.8762110471725464,0,143,,
0.4063381552696228,0.8889508843421936,0,144,,
0.43364042043685913,0.8817201852798462,0,145,,
0.4396570920944214,0.881482720375061,0,146,,
0.3998092710971832,0.8922634720802307,0,147,,
0.42209628224372864,0.8855195641517639,0,148,,
0.38421016931533813,0.8962647318840027,0,149,,
0.3877854645252228,0.8956710696220398,0,150,,
0.39170247316360474,0.8929996490478516,0,151,,
0.3914448022842407,0.8940919637680054,0,152,,
0.4133334159851074,0.8870749473571777,0,153,,
0.43515023589134216,0.8817914128303528,0,154,,
0.3846367597579956,0.8961172699928284,0,155,,
0.38182446360588074,0.8958135843276978,1,156,,
0.40092068910598755,0.8896989226341248,1,157,,
0.3859429955482483,0.8946381211280823,1,158,,
0.39423948526382446,0.8927265405654907,1,159,,
0.41067731380462646,0.88671875,1,160,,
0.42072609066963196,0.8850090503692627,1,161,,
0.42424285411834717,0.8849021792411804,1,162,,
0.3942550718784332,0.8933439254760742,1,163,,
0.4084620475769043,0.8881435394287109,1,164,,
0.39083853363990784,0.8937594890594482,1,165,,
0.38210436701774597,0.8950655460357666,1,166,,
0.3608650267124176,0.9021419286727905,1,167,,
,,1,168,0.4083518981933594,0.888566255569458
